SERMON_SLUG,CITATION_RAW,CITATION,BOOK_SLUG,CHAPTER,VERSE,API_URL
1664-heland-est-visa-dei,Jer. 18,Jer 18,jeremiah,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/18.json
1664-heland-est-visa-dei,Jer. 29,Jer 29,jeremiah,29,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/29.json
1664-heland-est-visa-dei,Deut. 18,Deuteronomy 18,deuteronomy,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/18.json
1664-heland-est-visa-dei,Lev. 19,Leviticus 19,leviticus,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/19.json
1664-heland-est-visa-dei,Psal. 18,Ps 18,psalms,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/18.json
1664-heland-est-visa-dei,Psal. 29,Ps 29,psalms,29,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/29.json
1664-heland-est-visa-dei,Esa. 30,Isa 30,isaiah,30,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/30.json
1664-heland-est-visa-dei,Jer. 10,Jer 10,jeremiah,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/10.json
1664-heland-est-visa-dei,Psal. 77,Ps 77,psalms,77,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/77.json
1664-heland-est-visa-dei,Jos. 10,Joshua 10,joshua,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joshua/chapters/10.json
1664-heland-est-visa-dei,1. Sam. 7,1 Samuel 7,1samuel,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/7.json
1664-heland-est-visa-dei,Exod. 20,Exodus 20,exodus,20,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/20.json
1664-heland-est-visa-dei,1. Sam. 12,1 Samuel 12,1samuel,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/12.json
1664-heland-est-visa-dei,Joh. 36,John 36,john,36,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/36.json
1664-heland-est-visa-dei,Rom. 1,Rom 1,romans,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/1.json
1664-heland-est-visa-dei,Psal. 93,Ps 93,psalms,93,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/93.json
1664-heland-est-visa-dei,Joh. 40,John 40,john,40,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/40.json
1664-heland-est-visa-dei,Exod.9,Exodus 9,exodus,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/9.json
1664-heland-est-visa-dei,Psal. 148,Ps 148,psalms,148,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/148.json
1664-heland-est-visa-dei,Marc. 3,Mark 3,mark,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/mark/chapters/3.json
1664-heland-est-visa-dei,1. Sam. 2,1 Samuel 2,1samuel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/2.json
1664-heland-est-visa-dei,Psal. 11,Ps 11,psalms,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/11.json
1664-heland-est-visa-dei,Esa. 29,Isa 29,isaiah,29,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/29.json
1664-heland-est-visa-dei,Deut. 22,Deuteronomy 22,deuteronomy,22,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/22.json
1664-heland-est-visa-dei,Exod. 18,Exodus 18,exodus,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/18.json
1664-heland-est-visa-dei,Deut.1,Deuteronomy 1,deuteronomy,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/deuteronomy/chapters/1.json
1664-heland-est-visa-dei,Sap. 6,Wis 6,wisdom,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/wisdom/chapters/6.json
1664-heland-est-visa-dei,2. Chron. 19,2 Chronicles 19,2chronicles,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2chronicles/chapters/19.json
1664-heland-est-visa-dei,Job. 37,Job 37,job,37,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/37.json
1664-heland-est-visa-dei,Esa.5,Isa 5,isaiah,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/5.json
1664-heland-est-visa-dei,Psal. 30,Ps 30,psalms,30,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/30.json
1664-heland-est-visa-dei,Exod. 9,Exodus 9,exodus,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/exodus/chapters/9.json
1664-heland-est-visa-dei,Marc. 4,Mark 4,mark,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/mark/chapters/4.json
1664-heland-est-visa-dei,Reg. 1,1 Kings 1,1kings,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/1.json
1664-heland-est-visa-dei,148. Psalm,Ps 148,psalms,148,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/148.json
1664-heland-est-visa-dei,Joel. 2,Joel 2,joel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/2.json
1664-heland-est-visa-dei,Esa. 54,Isa 54,isaiah,54,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/54.json
1664-heland-est-visa-dei,Job. 38,Job 38,job,38,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/38.json
1664-heland-est-visa-dei,Psal 91,Ps 91,psalms,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/91.json
1664-heland-est-visa-dei,Sap. 3,Wis 3,wisdom,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/wisdom/chapters/3.json
1664-heland-est-visa-dei,Esa. 4,Isa 4,isaiah,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/4.json
1664-heland-est-visa-dei,Psal 18,Ps 18,psalms,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/18.json
1664-heland-est-visa-dei,Prov. 18,Prov 18,proverbs,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/proverbs/chapters/18.json
1664-heland-est-visa-dei,Psal. 91,Ps 91,psalms,91,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/91.json
1664-heland-est-visa-dei,Rom. 8,Rom 8,romans,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/8.json
1664-heland-est-visa-dei,Esa. 43,Isa 43,isaiah,43,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/43.json
1664-heland-est-visa-dei,Job. 42,Job 42,job,42,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/42.json
1664-heland-est-visa-dei,Psal. 79,Ps 79,psalms,79,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/79.json
1664-heland-est-visa-dei,2. Reg. 2,2 Kings 2,2kings,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2kings/chapters/2.json
1664-heland-est-visa-dei,Job. 1,Job 1,job,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/1.json
1664-heland-est-visa-dei,Lev. 10,Leviticus 10,leviticus,10,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/leviticus/chapters/10.json
1664-heland-est-visa-dei,Psal. 49,Ps 49,psalms,49,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/49.json
1664-heland-est-visa-dei,Apoc. 21,Rev 21,revelation,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/21.json
1664-heland-est-visa-dei,104. Psalm,Ps 104,psalms,104,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/104.json
1664-heland-est-visa-dei,Thren 3,Lam 3,lamentations,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/lamentations/chapters/3.json
1664-heland-est-visa-dei,Esa. 12,Isa 12,isaiah,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/12.json
1664-heland-est-visa-dei,Phil.2,Phil 2,philippians,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/philippians/chapters/2.json
1664-heland-est-visa-dei,der 68. Pfalm,Ps 68,psalms,68,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/68.json
1664-heland-est-visa-dei,Esa. 66,Isa 66,isaiah,66,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/66.json
1664-heland-est-visa-dei,2. Petr. 3,2 Pet 3,2peter,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2peter/chapters/3.json
1664-heland-est-visa-dei,Apoc. 16,Rev 16,revelation,16,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/revelation/chapters/16.json
1664-heland-est-visa-dei,Psal. 50,Ps 50,psalms,50,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/50.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1Thess.V,1 Thess 5,1thessalonians,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1thessalonians/chapters/5.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Cor.XIV,1 Cor 14,1corinthians,14,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/14.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Cor. XII,1 Cor 12,1corinthians,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/12.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Königin 1,1 Kings 1,1kings,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/1.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Jes. 1,Isa 1,isaiah,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/1.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Joel. 1,Joel 1,joel,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/1.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Psal 17,Ps 17,psalms,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/17.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Sam. VIII,1 Samuel 8,1samuel,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/8.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,"Phil, 5",Phil 5,philippians,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/philippians/chapters/5.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Marc. 1,Mark 1,mark,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/mark/chapters/1.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,2. Sam. VI,2 Samuel 6,2samuel,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2samuel/chapters/6.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Cor. VI,1 Cor 6,1corinthians,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/6.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Röm. 13. v. 13,Rom 13:13,romans,13,13,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/13/verses/13.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Cor.XV,1 Cor 15,1corinthians,15,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1corinthians/chapters/15.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Zach 1,Zech 1,zechariah,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/zechariah/chapters/1.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Pet.V,1 Pet 5,1peter,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/5.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Jer. 11,Jer 11,jeremiah,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/11.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1Sam VI,1 Samuel 6,1samuel,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/6.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Hab. 1,Hab 1,habakkuk,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/habakkuk/chapters/1.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Pet. V,1 Pet 5,1peter,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/5.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1Sam.XIX,1 Samuel 19,1samuel,19,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/19.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,2. Psalm,Ps 2,psalms,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/2.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Eph. 111,Eph 111,ephesians,111,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ephesians/chapters/111.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Joel. 11,Joel 11,joel,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/11.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Kön 0,,1kings,,,
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Marc. 18,Mark 18,mark,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/mark/chapters/18.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1 Sam. 115,1 Samuel 115,1samuel,115,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/115.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1 Sam. VII,1 Samuel 7,1samuel,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/7.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,Luc 12,Luke 12,luke,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/12.json
1666-wessel-des-himmel-koenigs-wetter-geschuetze,1. Thess.IV,1 Thess 4,1thessalonians,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1thessalonians/chapters/4.json
1720-pregitzer-das-von-gott,Haggai II. v. 18,Hag 2:18,haggai,2,18,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/haggai/chapters/2/verses/18.json
1720-pregitzer-das-von-gott,Joel 2,Joel 2,joel,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/2.json
1720-pregitzer-das-von-gott,1. Tim. I,1 Tim 1,1timothy,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1timothy/chapters/1.json
1720-pregitzer-das-von-gott,Dan. 9,Dan 9,daniel,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/daniel/chapters/9.json
1720-pregitzer-das-von-gott,Psalm. 6,Ps 6,psalms,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/6.json
1720-pregitzer-das-von-gott,Psalm 25,Ps 25,psalms,25,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/25.json
1720-pregitzer-das-von-gott,Joel. 1,Joel 1,joel,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/joel/chapters/1.json
1720-pregitzer-das-von-gott,Haggai. 2. v. 18,Hag 2:18,haggai,2,18,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/haggai/chapters/2/verses/18.json
1720-pregitzer-das-von-gott,Amos. am 5. v. 14,Amos 5:14,amos,5,14,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/amos/chapters/5/verses/14.json
1720-pregitzer-das-von-gott,Hosea Cap. 14. v. 3,Hos 14:3,hosea,14,3,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hosea/chapters/14/verses/3.json
1720-pregitzer-das-von-gott,Sam. 7,1 Samuel 7,1samuel,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/7.json
1720-pregitzer-das-von-gott,1. Sam. 12,1 Samuel 12,1samuel,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1samuel/chapters/12.json
1720-pregitzer-das-von-gott,Königen Cap. 1,1 Kings 1,1kings,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/1.json
1720-pregitzer-das-von-gott,Psalm. 147,Ps 147,psalms,147,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/147.json
1720-pregitzer-das-von-gott,17. Psalm,Ps 17,psalms,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/17.json
1720-pregitzer-das-von-gott,Jerem. 2,Jer 2,jeremiah,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/2.json
1720-pregitzer-das-von-gott,Könige Cap. 1,1 Kings 1,1kings,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1kings/chapters/1.json
1720-pregitzer-das-von-gott,Pfalm. 6,Ps 6,psalms,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/6.json
1720-pregitzer-das-von-gott,Joh. 3,John 3,john,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/3.json
1720-pregitzer-das-von-gott,Esai. 48,Isa 48,isaiah,48,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/48.json
1720-pregitzer-das-von-gott,Psalm. 11,Ps 11,psalms,11,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/11.json
1720-pregitzer-das-von-gott,Jer 1,Jer 1,jeremiah,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/1.json
1720-pregitzer-das-von-gott,Nahum. 1,Nah 1,nahum,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/nahum/chapters/1.json
1720-pregitzer-das-von-gott,Pfalm. 50,Ps 50,psalms,50,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/50.json
1720-pregitzer-das-von-gott,Jerem. 18,Jer 18,jeremiah,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/18.json
1720-pregitzer-das-von-gott,Joh. 2,John 2,john,2,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/john/chapters/2.json
1720-pregitzer-das-von-gott,Jerem. 17,Jer 17,jeremiah,17,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/17.json
1720-pregitzer-das-von-gott,Amos 4,Amos 4,amos,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/amos/chapters/4.json
1720-pregitzer-das-von-gott,Psalm. 107,Ps 107,psalms,107,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/107.json
1720-pregitzer-das-von-gott,Malach. Cap. 3,Mal 3,malachi,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/malachi/chapters/3.json
1720-pregitzer-das-von-gott,Gal.6,Gal 6,galatians,6,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/galatians/chapters/6.json
1720-pregitzer-das-von-gott,Psalm. 5,Ps 5,psalms,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/5.json
1720-pregitzer-das-von-gott,5. Psalm,Ps 5,psalms,5,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/5.json
1720-pregitzer-das-von-gott,Psalm 137,Ps 137,psalms,137,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/137.json
1720-pregitzer-das-von-gott,Hebr. 13,Heb 13,hebrews,13,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/13.json
1720-pregitzer-das-von-gott,Hiob 1,Job 1,job,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/1.json
1720-pregitzer-das-von-gott,Esai. 54,Isa 54,isaiah,54,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/54.json
1720-pregitzer-das-von-gott,1. Pet. 4,1 Pet 4,1peter,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/4.json
1720-pregitzer-das-von-gott,Psalm. 145,Ps 145,psalms,145,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/145.json
1720-pregitzer-das-von-gott,Hiob 9,Job 9,job,9,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/job/chapters/9.json
1720-pregitzer-das-von-gott,Pfalm 90,Ps 90,psalms,90,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/90.json
1720-pregitzer-das-von-gott,Mich. 7,Mic 7,micah,7,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/micah/chapters/7.json
1720-pregitzer-das-von-gott,Ezech. 18,Ezek 18,ezekiel,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ezekiel/chapters/18.json
1720-pregitzer-das-von-gott,2. Pet. 3,2 Pet 3,2peter,3,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2peter/chapters/3.json
1720-pregitzer-das-von-gott,Esai. 8,Isa 8,isaiah,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/8.json
1720-pregitzer-das-von-gott,Matth. 8,Matt 8,matthew,8,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/8.json
1720-pregitzer-das-von-gott,Esai. 1,Isa 1,isaiah,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/1.json
1720-pregitzer-das-von-gott,Esai. 55,Isa 55,isaiah,55,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/isaiah/chapters/55.json
1720-pregitzer-das-von-gott,dem 95. Psalm,Ps 95,psalms,95,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/95.json
1720-pregitzer-das-von-gott,Hebr. 4,Heb 4,hebrews,4,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/hebrews/chapters/4.json
1720-pregitzer-das-von-gott,Jeremia Cap. 18,Jer 18,jeremiah,18,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/jeremiah/chapters/18.json
1720-pregitzer-das-von-gott,Matth. 24,Matt 24,matthew,24,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/matthew/chapters/24.json
1720-pregitzer-das-von-gott,Psalm 107,Ps 107,psalms,107,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/psalms/chapters/107.json
1720-pregitzer-das-von-gott,Luc. 21,Luke 21,luke,21,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/luke/chapters/21.json
1720-pregitzer-das-von-gott,Pred. 12,Eccl 12,ecclesiastes,12,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/ecclesiastes/chapters/12.json
1720-pregitzer-das-von-gott,1. Pet. 1,1 Pet 1,1peter,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/1peter/chapters/1.json
1720-pregitzer-das-von-gott,Rom. 1,Rom 1,romans,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/romans/chapters/1.json
1720-pregitzer-das-von-gott,2. Thess. 1,2 Thess 1,2thessalonians,1,,https://cdn.jsdelivr.net/gh/wldeh/bible-api/bibles/en-kjv/books/2thessalonians/chapters/1.json
